listing_id,has_availability,availability_30,availability_60,availability_90,availability_365
4906733,TRUE,8,22,47,47
3702299,TRUE,9,30,47,47
4914582,TRUE,0,0,0,0
4293731,TRUE,0,9,35,35
4303864,FALSE,0,0,0,0
3720498,TRUE,29,59,89,364
4304606,FALSE,0,0,0,0
4926196,TRUE,0,0,27,49
3801572,TRUE,30,58,81,218
4931574,TRUE,26,53,80,252
4941458,TRUE,26,50,80,314
4309531,TRUE,15,45,75,75
4311590,FALSE,0,0,0,0
3802304,TRUE,28,58,88,363
4335074,TRUE,0,0,0,0
4942407,TRUE,7,7,23,171
3831262,TRUE,20,20,20,20
4943050,FALSE,0,0,0,0
4340903,TRUE,0,0,0,0
3840726,TRUE,30,60,90,359
4341443,TRUE,18,48,78,258
4351493,TRUE,29,59,89,252
4947590,FALSE,0,0,0,0
3868266,TRUE,0,0,8,47
3875997,TRUE,0,0,10,190
4955455,TRUE,24,54,84,343
4356661,FALSE,0,0,0,0
3876436,FALSE,0,0,0,0
3883966,TRUE,0,0,0,0
4378321,TRUE,0,0,0,0
4966325,TRUE,0,0,0,0
4966926,TRUE,0,0,0,46
3904915,TRUE,0,0,0,253
3911693,TRUE,0,0,0,0
4974255,TRUE,12,30,57,57
4385481,FALSE,0,0,0,0
3916923,TRUE,28,56,86,354
3920081,TRUE,10,40,70,159
4402297,TRUE,0,0,0,0
4403398,TRUE,22,46,76,76
3931350,FALSE,0,0,0,0
4974594,TRUE,0,0,0,0
3939734,FALSE,0,0,0,0
4403427,TRUE,22,46,76,76
3946696,TRUE,9,39,69,158
4417363,TRUE,0,0,0,0
4986597,TRUE,30,60,90,365
3953357,TRUE,28,58,88,363
4997682,TRUE,23,41,66,306
4431533,TRUE,7,37,67,342
3958601,TRUE,30,60,90,365
4435703,TRUE,0,0,0,0
4441722,TRUE,19,49,71,71
4452791,TRUE,22,46,76,76
4453016,TRUE,22,46,76,76
5001074,TRUE,17,47,72,121
3959242,TRUE,4,34,64,329
5007355,FALSE,0,0,0,0
3961373,TRUE,0,0,0,0
5013929,TRUE,13,20,20,33
5020354,TRUE,18,42,69,338
4461416,TRUE,0,0,0,0
4464432,TRUE,0,17,47,322
3979017,TRUE,0,0,0,0
4481798,FALSE,0,0,0,0
3979249,FALSE,0,0,0,0
3999345,TRUE,0,0,0,154
4495324,FALSE,0,0,0,0
4508376,TRUE,22,42,57,295
5031470,TRUE,22,46,71,298
5037023,TRUE,0,0,8,182
4012735,TRUE,0,0,0,0
4516994,TRUE,0,0,0,0
4538217,TRUE,0,0,0,0
4013309,TRUE,0,2,4,150
4545175,TRUE,0,0,0,0
4588823,TRUE,21,38,62,62
5037417,TRUE,0,0,0,0
5037508,TRUE,0,25,55,55
5046776,TRUE,22,42,57,295
4013329,TRUE,9,22,38,187
5047878,FALSE,0,0,0,0
4014472,TRUE,17,35,65,324
5049688,FALSE,0,0,0,0
5050692,TRUE,30,60,90,90
5235691,TRUE,21,39,48,228
5239779,FALSE,0,0,0,0
4030864,TRUE,21,45,62,305
4037342,TRUE,0,0,0,0
5241591,FALSE,0,0,0,0
5245916,FALSE,0,0,0,0
5051186,FALSE,0,0,0,0
5067130,TRUE,0,0,0,0
5458492,FALSE,0,0,0,0
5078787,TRUE,0,0,0,0
5081777,TRUE,0,0,0,0
5246084,TRUE,0,0,0,0
5458673,TRUE,27,57,87,87
5083004,TRUE,25,33,33,33
5463223,FALSE,0,0,0,0
5084388,FALSE,0,0,0,0
5085831,TRUE,1,4,4,72
5251446,FALSE,0,0,0,0
5251485,FALSE,0,0,0,0
5466113,TRUE,19,45,75,304
5251600,TRUE,0,0,0,0
5251742,TRUE,0,0,0,0
5086211,TRUE,10,40,70,339
5470379,FALSE,0,0,0,0
5086356,FALSE,0,0,0,0
5090933,TRUE,27,57,87,362
5252779,TRUE,29,59,65,65
5471518,TRUE,0,0,0,0
5256666,FALSE,0,0,0,0
5257816,FALSE,0,0,0,0
5094445,TRUE,15,30,52,281
5475449,FALSE,0,0,0,0
5102612,FALSE,0,0,0,0
5103926,TRUE,0,0,0,0
5257917,TRUE,28,53,83,168
5258176,TRUE,28,54,84,174
5476443,TRUE,5,9,9,9
5259718,TRUE,0,0,0,0
5104248,TRUE,0,0,0,0
5477417,TRUE,0,0,20,199
5105770,TRUE,0,0,0,0
5106886,FALSE,0,0,0,0
5112773,TRUE,0,0,0,0
5260692,TRUE,21,46,76,240
5260774,TRUE,28,49,49,49
5478792,TRUE,0,0,0,0
5113279,FALSE,0,0,0,0
5480629,TRUE,0,0,0,0
5115219,TRUE,0,0,0,0
5262010,TRUE,18,48,78,339
5482299,FALSE,0,0,0,0
5266956,TRUE,0,0,0,0
5267853,FALSE,0,0,0,0
5482391,TRUE,26,53,75,336
5116645,TRUE,0,0,0,0
5116729,FALSE,0,0,0,0
5486187,TRUE,0,0,0,0
5122138,TRUE,0,0,0,0
5270610,TRUE,0,0,0,0
5489353,TRUE,1,1,1,1
5270718,FALSE,0,0,0,0
5270815,FALSE,0,0,0,0
5122450,TRUE,0,0,0,0
5122828,FALSE,0,0,0,0
5491054,TRUE,0,0,0,0
5124417,TRUE,0,0,0,0
5272399,TRUE,0,0,0,0
5272704,FALSE,0,0,0,0
5277272,TRUE,28,58,88,178
5491849,TRUE,0,0,0,0
5277499,TRUE,26,56,86,176
5277923,TRUE,29,59,89,179
5126932,TRUE,25,55,85,259
5491921,FALSE,0,0,0,0
5136870,TRUE,0,0,0,0
5277988,TRUE,16,40,67,330
5492366,TRUE,0,0,0,0
5497475,TRUE,0,0,0,0
5280717,TRUE,0,0,0,0
5283977,TRUE,15,22,52,291
5148991,FALSE,0,0,0,0
5154179,TRUE,0,0,0,0
5499806,TRUE,0,0,0,0
5499816,TRUE,0,0,0,0
5162827,FALSE,0,0,0,0
5164038,TRUE,0,0,0,0
5288423,TRUE,14,37,61,231
5293851,TRUE,0,0,0,0
5500000,TRUE,0,0,0,0
5294531,TRUE,11,34,45,45
5509230,TRUE,0,0,0,0
5169603,TRUE,30,60,90,359
5297978,TRUE,0,0,0,0
5510194,TRUE,0,0,0,0
5303804,TRUE,27,57,87,349
5172784,TRUE,29,33,33,195
5512277,TRUE,0,0,0,0
5173181,TRUE,30,60,90,361
5185181,TRUE,23,44,68,322
5306456,TRUE,0,0,0,0
5512398,FALSE,0,0,0,0
5516786,TRUE,0,0,0,0
5314932,FALSE,0,0,0,0
5192062,TRUE,0,0,0,0
5519875,TRUE,18,18,18,18
5194094,TRUE,0,0,0,0
5521345,TRUE,13,30,51,185
5315903,TRUE,0,0,0,0
5521352,FALSE,0,0,0,0
5195335,TRUE,1,1,1,196
5523235,FALSE,0,0,0,0
5523507,TRUE,9,39,69,249
5317194,TRUE,0,0,0,0
5524631,FALSE,0,0,0,0
5200329,TRUE,0,0,0,0
5524966,FALSE,0,0,0,0
5200720,FALSE,0,0,0,0
5317632,TRUE,2,2,29,29
5317993,TRUE,0,0,0,201
5525252,TRUE,0,0,0,0
5205396,TRUE,0,0,0,0
5525466,TRUE,0,0,0,0
5318154,FALSE,0,0,0,0
5527298,TRUE,0,0,0,0
5211169,TRUE,30,60,90,90
5530513,TRUE,8,15,45,311
5217975,TRUE,0,0,0,0
5221313,TRUE,23,53,83,358
5221542,TRUE,20,35,60,223
5319080,TRUE,0,0,0,0
5324232,TRUE,15,15,25,25
5530526,TRUE,0,0,0,0
5223967,FALSE,0,0,0,0
5226944,FALSE,0,0,0,0
5531726,TRUE,24,45,45,291
5230543,TRUE,0,0,0,0
5329417,FALSE,0,0,0,0
5329813,TRUE,0,0,0,0
5532164,FALSE,0,0,0,0
5532737,TRUE,0,0,0,0
5335157,TRUE,25,53,83,244
5337141,TRUE,26,56,85,99
5660373,TRUE,28,58,64,210
5534589,FALSE,0,0,0,0
5340370,FALSE,0,0,0,0
5536815,TRUE,0,0,0,0
5362016,TRUE,0,0,0,0
5666251,TRUE,20,20,20,20
5537443,FALSE,0,0,0,0
5666350,FALSE,0,0,0,0
5667556,FALSE,0,0,0,0
5362539,FALSE,0,0,0,0
5537904,TRUE,10,35,65,66
5538067,TRUE,0,0,0,0
5362658,TRUE,17,47,77,171
5538269,FALSE,0,0,0,0
5363622,TRUE,0,0,0,0
5669646,TRUE,0,0,0,0
5539034,TRUE,4,8,20,91
5669658,FALSE,0,0,0,0
5670682,FALSE,0,0,0,0
5365000,TRUE,30,53,83,179
5370554,FALSE,0,0,0,0
5539135,FALSE,0,0,0,0
5539288,FALSE,0,0,0,0
5671821,TRUE,0,0,0,0
5544175,FALSE,0,0,0,0
5371130,TRUE,0,9,39,209
5549268,TRUE,0,0,0,0
5549457,FALSE,0,0,0,0
5371586,TRUE,0,0,0,0
5372230,FALSE,0,0,0,0
5672823,TRUE,0,0,0,0
5673112,FALSE,0,0,0,0
5549898,FALSE,0,0,0,0
5673145,TRUE,28,58,88,363
5673299,FALSE,0,0,0,0
5372341,TRUE,0,24,54,54
5372361,TRUE,17,47,77,137
5550894,TRUE,0,0,0,0
5685281,FALSE,0,0,0,0
5551188,TRUE,0,0,0,0
5686309,FALSE,0,0,0,0
5374761,FALSE,0,0,0,0
5375637,TRUE,0,24,54,170
5552689,TRUE,0,0,0,0
5385823,FALSE,0,0,0,0
5693337,FALSE,0,0,0,0
5557483,TRUE,0,0,0,0
5385856,FALSE,0,0,0,0
5557796,TRUE,15,45,67,68
5561157,TRUE,0,0,0,0
5386787,TRUE,17,39,60,305
5567132,TRUE,30,60,90,364
5697049,FALSE,0,0,0,0
5568589,FALSE,0,0,0,0
5568864,FALSE,0,0,0,0
5706306,FALSE,0,0,0,0
5571901,FALSE,0,0,0,0
5572837,TRUE,0,0,0,0
5718336,FALSE,0,0,0,0
5728862,TRUE,18,41,66,238
5391565,TRUE,29,59,89,350
5392673,FALSE,0,0,0,0
5755416,TRUE,11,41,71,346
5576311,TRUE,0,0,0,0
5395422,FALSE,0,0,0,0
5587184,TRUE,0,0,0,0
5396676,TRUE,20,34,57,253
5761331,FALSE,0,0,0,0
5590653,FALSE,0,0,0,0
5768194,TRUE,0,0,0,0
5591862,FALSE,0,0,0,0
5768833,TRUE,29,56,86,344
5396712,FALSE,0,0,0,0
5401641,TRUE,5,5,5,95
5592752,TRUE,0,0,0,0
5593238,TRUE,0,0,0,0
5402363,TRUE,0,0,0,0
5404780,TRUE,0,0,0,0
5780591,TRUE,0,0,0,0
5794015,TRUE,23,53,83,358
5593491,FALSE,0,0,0,0
5805293,TRUE,22,47,76,76
5593563,FALSE,0,0,0,0
5806636,TRUE,29,59,89,358
5813732,TRUE,11,11,32,212
5600950,FALSE,0,0,0,0
5819674,TRUE,10,24,43,174
5405183,FALSE,0,0,0,0
5406277,TRUE,0,0,0,0
5410856,TRUE,17,47,76,76
5601570,TRUE,13,41,70,70
5415038,TRUE,0,0,0,0
5851471,TRUE,0,0,0,0
5851765,FALSE,0,0,0,0
5415285,TRUE,0,0,0,0
5602667,FALSE,0,0,0,0
5415298,TRUE,0,0,0,0
5602972,TRUE,0,0,0,0
5603014,TRUE,0,0,0,0
5418428,TRUE,30,60,90,365
5869022,TRUE,24,54,84,170
5871200,TRUE,0,0,0,0
5603829,TRUE,0,0,0,0
5873238,TRUE,2,18,44,112
5928354,FALSE,0,0,0,0
5420650,TRUE,0,0,0,0
5420745,TRUE,0,0,0,0
5612495,FALSE,0,0,0,0
5420782,TRUE,30,60,90,166
5928519,FALSE,0,0,0,0
5615072,TRUE,27,57,87,359
5928709,TRUE,13,43,72,72
5422314,TRUE,0,0,0,0
5616235,TRUE,0,0,0,0
5422964,TRUE,0,0,0,0
5617119,FALSE,0,0,0,0
5992071,TRUE,18,48,75,323
6016413,TRUE,15,42,66,312
5617149,TRUE,0,0,0,0
5423839,FALSE,0,0,0,0
5618093,FALSE,0,0,0,0
5423999,TRUE,4,13,17,68
6025598,TRUE,0,0,0,0
6056285,FALSE,0,0,0,0
5618324,FALSE,0,0,0,0
5618529,FALSE,0,0,0,0
5424528,TRUE,0,0,0,0
5619107,TRUE,0,0,0,0
5620386,TRUE,6,6,6,6
5429585,TRUE,0,0,0,0
5626595,FALSE,0,0,0,0
5430429,TRUE,0,0,0,0
6093246,FALSE,0,0,0,0
5631123,TRUE,0,0,0,0
6093402,TRUE,0,0,0,0
5632201,FALSE,0,0,0,0
5431225,TRUE,23,53,83,83
5639508,FALSE,0,0,0,0
5431978,TRUE,0,0,0,0
5432556,TRUE,0,0,0,0
5434918,TRUE,14,26,56,313
6116865,TRUE,30,58,88,341
5641624,FALSE,0,0,0,0
6120864,TRUE,29,59,89,359
6131087,TRUE,24,54,84,348
5641633,FALSE,0,0,0,0
5641970,FALSE,0,0,0,0
5647599,TRUE,0,0,0,0
6184106,TRUE,0,0,8,122
6185503,TRUE,3,33,58,287
5440292,TRUE,0,0,0,0
5442748,TRUE,0,0,0,0
5648485,FALSE,0,0,0,0
5444929,TRUE,0,0,0,0
6187395,TRUE,29,59,89,361
6198536,TRUE,17,40,70,326
5649246,FALSE,0,0,0,0
6214178,TRUE,29,59,89,179
5445354,TRUE,21,28,28,65
5445877,TRUE,0,0,0,0
5649699,FALSE,0,0,0,0
5446097,TRUE,0,0,0,0
5446210,FALSE,0,0,0,0
5446350,FALSE,0,0,0,0
6238933,TRUE,21,38,59,59
6248576,TRUE,5,5,5,176
5650946,FALSE,0,0,0,0
6250110,TRUE,0,0,0,0
5446421,TRUE,10,40,70,159
5651347,FALSE,0,0,0,0
5652198,FALSE,0,0,0,0
5447056,FALSE,0,0,0,0
5447513,FALSE,0,0,0,0
5652310,FALSE,0,0,0,0
6260941,TRUE,11,41,71,339
5653621,FALSE,0,0,0,0
6277444,FALSE,0,0,0,0
5457288,TRUE,14,14,18,261
8069972,TRUE,0,0,0,0
7033328,FALSE,0,0,0,0
8070894,TRUE,30,51,51,220
7066704,TRUE,29,59,89,173
6285645,TRUE,0,0,0,0
8084195,TRUE,30,60,90,355
6288166,FALSE,0,0,0,0
8090183,TRUE,0,0,0,0
6291496,FALSE,0,0,0,0
7068629,TRUE,16,17,17,40
7075066,TRUE,0,0,0,0
6291810,TRUE,30,60,90,266
8090353,FALSE,0,0,0,0
6347473,TRUE,0,0,0,0
7094484,TRUE,15,45,75,339
8101620,TRUE,0,0,0,0
7108253,TRUE,30,51,51,221
6391710,TRUE,25,52,82,163
6404272,FALSE,0,0,0,0
8104469,TRUE,1,31,61,151
6430521,TRUE,0,0,0,0
7143120,TRUE,0,3,5,98
7146530,TRUE,1,1,1,175
8106607,TRUE,23,53,83,83
7171128,TRUE,22,46,76,76
8117242,TRUE,0,0,0,0
7180621,TRUE,0,0,0,0
7206262,TRUE,4,10,10,20
6432177,TRUE,30,35,58,137
6490112,TRUE,16,39,62,140
8118902,TRUE,30,60,90,255
6491526,TRUE,18,48,74,208
8124387,TRUE,5,5,24,51
6524427,TRUE,25,55,85,85
7222766,TRUE,0,0,0,0
7226096,FALSE,0,0,0,0
8133062,TRUE,25,55,85,266
7243467,TRUE,30,60,89,89
7260963,TRUE,0,0,0,0
7264070,TRUE,0,0,0,0
6539818,TRUE,9,33,52,267
8135306,FALSE,0,0,0,0
7264951,TRUE,23,31,60,60
7279240,TRUE,14,37,67,67
8149550,TRUE,0,0,0,0
7306419,TRUE,20,50,80,330
6545616,TRUE,0,0,0,0
6560787,TRUE,0,0,0,0
8167068,TRUE,7,7,34,309
8171923,TRUE,0,0,0,0
6563466,FALSE,0,0,0,0
7308730,TRUE,0,0,0,0
8172036,FALSE,0,0,0,0
7309955,TRUE,29,59,89,363
6570493,TRUE,13,17,31,91
8172120,TRUE,0,0,0,0
8185376,TRUE,0,0,0,44
6572544,FALSE,0,0,0,0
7330232,TRUE,29,59,84,258
6584889,TRUE,10,40,69,69
8186176,TRUE,0,0,0,0
6586376,TRUE,0,0,0,0
8190834,FALSE,0,0,0,0
6586413,TRUE,0,0,0,0
7345104,TRUE,29,50,77,340
8208157,TRUE,17,31,57,306
7414818,TRUE,5,32,38,115
7417004,TRUE,0,0,0,0
6590801,TRUE,9,15,15,18
6603660,TRUE,29,57,87,336
6608652,FALSE,0,0,0,0
8213171,TRUE,30,56,86,108
8214182,TRUE,0,0,0,0
6612246,TRUE,0,0,0,0
8222790,TRUE,29,45,75,324
6613299,TRUE,29,59,89,351
7431430,TRUE,21,43,64,131
7435259,TRUE,16,29,56,124
7440637,TRUE,30,51,51,221
7462609,TRUE,16,16,16,16
8227170,TRUE,17,43,64,315
7478179,TRUE,24,54,83,83
7482140,FALSE,0,0,0,0
6625929,FALSE,0,0,0,0
6626589,TRUE,0,0,0,0
6638084,TRUE,21,51,80,80
8235178,TRUE,17,39,63,216
6646724,TRUE,26,56,85,85
8241511,TRUE,0,0,0,0
6690195,TRUE,0,0,0,0
7492335,FALSE,0,0,0,0
8253159,TRUE,15,45,60,60
7492691,TRUE,0,0,0,0
6702972,FALSE,9,39,65,160
8253891,TRUE,26,45,46,95
6721639,TRUE,30,60,90,90
7495575,TRUE,0,0,0,0
7495750,TRUE,8,38,63,152
7531639,TRUE,0,0,7,235
8268045,TRUE,0,5,35,35
7532068,TRUE,25,55,85,85
8274367,TRUE,0,0,0,0
6744307,TRUE,0,10,40,129
6766010,TRUE,30,60,90,179
8275886,TRUE,22,44,65,65
6782834,TRUE,0,0,0,0
6820899,TRUE,22,52,82,146
7563077,TRUE,0,0,0,0
8276110,TRUE,0,0,0,0
7577428,FALSE,0,0,0,0
8285130,TRUE,0,0,0,0
8291582,TRUE,0,0,0,0
7579302,TRUE,30,60,90,97
6822336,FALSE,0,0,0,0
6849900,TRUE,0,26,56,316
8294952,TRUE,20,40,55,204
6850781,TRUE,29,59,89,360
7579394,TRUE,30,60,90,97
8301191,FALSE,0,0,0,0
7582622,FALSE,0,0,0,0
6854195,TRUE,25,55,85,323
8301931,FALSE,0,0,0,0
6870646,TRUE,1,3,3,51
6932061,TRUE,13,13,21,250
7618643,FALSE,0,0,0,0
7619069,TRUE,0,0,0,0
8302929,TRUE,0,0,0,0
7633129,FALSE,0,0,0,0
6935687,TRUE,0,0,0,176
8312394,TRUE,13,38,55,55
7637956,TRUE,19,49,79,354
8321562,TRUE,0,22,52,232
6935869,TRUE,20,34,53,274
8327560,FALSE,0,0,0,0
7649234,TRUE,28,58,88,233
7651943,FALSE,0,0,0,0
7690676,TRUE,4,7,27,98
7699233,TRUE,0,0,0,0
6955450,TRUE,27,48,48,48
8342413,TRUE,0,0,0,0
6975186,TRUE,24,48,64,305
7702099,TRUE,5,5,5,5
8343187,FALSE,0,0,0,0
7709309,TRUE,0,1,9,284
7717113,TRUE,0,0,0,0
6981552,TRUE,16,33,49,308
8356007,TRUE,30,60,90,357
7005386,FALSE,0,0,0,0
7005488,FALSE,0,0,0,0
7725153,FALSE,0,0,0,0
7729746,TRUE,0,0,0,0
8363877,TRUE,23,50,79,79
7006588,TRUE,0,0,0,0
8365492,TRUE,0,0,0,0
7730776,TRUE,15,45,73,253
8370503,TRUE,23,53,83,347
7744414,TRUE,18,48,49,78
8609730,TRUE,0,0,0,0
8613434,TRUE,0,0,0,0
8614178,TRUE,27,57,87,362
8371410,FALSE,0,0,0,0
8614516,FALSE,0,0,0,0
7746344,TRUE,29,56,82,82
7746849,TRUE,0,0,0,101
8372093,TRUE,0,0,0,0
7748295,TRUE,0,0,0,36
8628573,TRUE,0,0,0,0
8630661,FALSE,0,0,0,0
8383427,FALSE,0,0,0,0
8387546,TRUE,30,60,90,296
8635264,FALSE,0,0,0,0
7750051,TRUE,0,0,0,0
7750755,TRUE,27,57,65,105
8388876,TRUE,9,9,9,170
8389915,TRUE,16,37,62,124
7787003,TRUE,0,0,20,199
8635780,TRUE,9,26,42,125
8636306,FALSE,0,0,0,0
8390607,TRUE,0,0,19,49
7787682,FALSE,0,0,0,0
8392052,FALSE,0,0,0,0
8655628,TRUE,0,0,0,0
8404063,TRUE,0,0,0,0
8663006,TRUE,0,0,0,0
7797703,TRUE,12,42,72,324
7802292,TRUE,9,28,52,52
8665469,FALSE,0,0,0,0
8423582,TRUE,20,38,54,294
8666980,TRUE,12,29,49,49
7811193,TRUE,28,58,88,88
8427205,TRUE,0,0,0,0
7818596,TRUE,0,0,0,0
7821332,TRUE,28,58,78,248
8668966,TRUE,27,48,69,123
8429604,TRUE,4,34,64,64
8671908,TRUE,18,18,18,18
8672128,FALSE,0,0,0,0
7825288,FALSE,0,0,0,0
8437392,TRUE,0,0,0,0
7825977,TRUE,24,51,77,165
7826186,TRUE,0,0,21,111
8672626,TRUE,0,0,0,0
8438090,TRUE,30,57,83,169
8688394,TRUE,30,60,90,365
7836170,TRUE,0,0,0,0
8455007,TRUE,11,12,12,12
7836824,TRUE,0,0,0,0
8689127,TRUE,30,60,90,365
8691146,FALSE,0,0,0,0
8459820,TRUE,28,58,88,173
8697580,TRUE,0,0,0,0
7837707,TRUE,0,9,39,114
7839215,TRUE,29,57,86,356
7844285,TRUE,20,20,20,188
7844600,TRUE,13,43,58,317
8703781,TRUE,30,60,86,166
8473216,FALSE,0,0,0,0
8705135,FALSE,0,0,0,0
7853521,TRUE,0,0,0,0
8480556,TRUE,15,15,21,246
7853960,FALSE,0,0,0,0
8722133,FALSE,0,0,0,0
8483460,FALSE,0,0,0,0
7856390,TRUE,0,0,0,0
7859434,TRUE,20,50,80,346
8485189,FALSE,0,0,0,0
8740559,TRUE,27,57,87,362
8485494,FALSE,0,0,0,0
8756436,FALSE,0,0,0,0
7859914,TRUE,10,28,53,198
8488895,TRUE,30,60,90,266
7872804,TRUE,4,8,17,89
7881703,TRUE,29,59,89,179
7884851,TRUE,26,56,86,114
7894111,TRUE,0,0,24,227
8757996,TRUE,30,60,90,90
8761924,FALSE,0,0,0,0
8489018,TRUE,0,0,0,0
8773086,TRUE,0,0,0,0
8489021,FALSE,0,0,0,0
7897305,FALSE,0,0,0,0
8497940,TRUE,0,3,28,276
8499809,FALSE,0,0,0,0
7899546,TRUE,0,0,0,77
8775863,TRUE,19,19,19,19
8502075,TRUE,0,0,0,0
8780307,TRUE,29,59,89,364
8783699,TRUE,17,47,76,76
8811995,FALSE,0,0,0,0
7902095,TRUE,0,0,0,0
8505696,FALSE,0,0,0,0
7902384,TRUE,2,3,3,227
8813853,FALSE,0,0,0,0
8507040,TRUE,23,53,77,77
8507456,TRUE,0,0,0,0
8814298,TRUE,0,0,0,0
8826075,TRUE,0,12,42,167
8826503,TRUE,0,0,0,165
7912925,TRUE,17,31,46,98
7915978,FALSE,0,0,0,0
8507552,TRUE,0,0,0,0
7917741,FALSE,0,0,0,0
8826604,TRUE,1,1,1,162
8507559,TRUE,29,59,89,166
8843728,TRUE,0,0,0,0
7932066,TRUE,0,4,34,309
8515332,FALSE,0,0,0,0
7935687,TRUE,10,40,70,345
8866139,TRUE,8,21,49,191
8516399,FALSE,0,0,0,0
7936442,TRUE,0,0,0,0
8523885,FALSE,0,0,0,0
7937786,TRUE,20,34,60,261
8880973,TRUE,22,52,82,245
8526072,FALSE,0,0,0,0
8531225,TRUE,26,56,86,350
8882372,FALSE,0,0,0,0
7946971,FALSE,0,0,0,0
7971903,TRUE,8,38,67,67
7980411,FALSE,0,0,0,0
8535059,FALSE,0,0,0,0
8535760,FALSE,0,0,0,0
7996932,TRUE,0,0,0,0
8915312,TRUE,0,0,0,0
8920025,TRUE,14,32,51,282
8535930,FALSE,0,0,0,0
8926402,TRUE,10,14,25,92
8032556,TRUE,11,32,47,95
8537118,FALSE,0,0,0,0
8540638,TRUE,0,0,0,0
8034552,TRUE,30,60,90,365
8034612,TRUE,0,0,0,0
8063156,FALSE,0,0,0,0
8980721,TRUE,0,0,0,0
8541039,TRUE,0,0,0,0
8985401,TRUE,30,60,90,365
8549483,FALSE,0,0,0,0
8067300,TRUE,21,45,68,304
8550852,FALSE,0,0,0,0
9822958,TRUE,0,0,7,111
8986977,TRUE,10,36,65,294
8554989,FALSE,0,0,0,0
9825320,TRUE,22,47,77,344
8989373,TRUE,0,0,0,0
8567050,TRUE,14,18,42,284
8569523,TRUE,0,0,0,0
9010732,FALSE,0,0,0,0
9011892,FALSE,0,0,0,0
9028362,FALSE,0,0,0,0
9836169,TRUE,0,0,0,0
8577438,FALSE,0,0,0,0
9863002,TRUE,18,38,68,329
9902174,TRUE,23,46,76,331
9032094,TRUE,15,35,65,336
8577931,TRUE,0,0,0,0
9903299,FALSE,0,0,0,0
8581191,FALSE,0,0,0,0
9922809,TRUE,0,0,0,4
9055134,TRUE,30,60,90,365
8592302,TRUE,0,0,18,77
9072951,FALSE,0,0,0,0
8594813,FALSE,0,0,0,0
9077434,TRUE,4,4,13,13
9934794,FALSE,0,0,0,0
8594847,TRUE,0,0,0,0
9935362,TRUE,0,0,0,0
9113180,TRUE,23,44,59,206
8595301,TRUE,0,0,0,0
9128884,TRUE,30,60,90,365
8595706,FALSE,0,0,0,0
9136983,TRUE,0,0,0,0
9936343,TRUE,8,31,53,53
9941582,TRUE,0,0,0,0
9137791,TRUE,19,31,53,92
8607291,TRUE,23,53,83,351
9149808,FALSE,0,0,0,0
9157222,TRUE,17,38,63,219
9951914,FALSE,0,0,0,0
8609241,TRUE,0,0,0,0
9968110,FALSE,0,0,0,0
9997614,FALSE,0,0,0,0
9163030,TRUE,0,0,0,0
10960256,TRUE,0,0,0,0
9170221,FALSE,0,0,0,0
10984471,TRUE,0,0,0,0
9182645,TRUE,29,50,79,329
10015237,TRUE,19,19,46,106
10042129,FALSE,0,0,0,0
10985692,FALSE,0,0,0,0
10042925,TRUE,0,0,25,297
10052537,FALSE,0,0,0,0
9194049,TRUE,20,50,80,80
9219124,FALSE,0,0,0,0
10987590,FALSE,0,0,0,0
9239771,FALSE,0,0,0,0
9252583,TRUE,1,30,60,334
10062315,TRUE,11,41,63,196
10993131,TRUE,0,0,0,0
10069202,TRUE,18,44,65,143
9256330,FALSE,0,0,0,0
10995390,TRUE,0,0,0,0
9281212,TRUE,30,60,81,303
10995584,FALSE,0,0,0,0
9301420,FALSE,0,0,0,0
10071238,TRUE,0,0,0,56
10996085,TRUE,0,0,0,0
10071591,TRUE,0,0,0,0
10254489,TRUE,0,22,52,326
9302845,TRUE,28,58,88,88
11008164,TRUE,16,46,72,330
9304254,TRUE,0,0,0,0
10268403,TRUE,0,0,0,0
10268466,TRUE,2,2,2,41
11020832,TRUE,0,0,0,0
10331035,TRUE,11,39,69,212
9386774,FALSE,0,0,0,0
11022094,FALSE,0,0,0,0
9392278,FALSE,0,0,0,0
10336181,TRUE,29,59,89,169
11034674,TRUE,0,0,0,0
10355760,TRUE,0,0,0,0
9408680,FALSE,0,0,0,0
9409777,TRUE,29,29,29,280
11047093,TRUE,0,0,0,0
9430475,TRUE,0,0,0,0
10367683,TRUE,0,0,0,0
10382291,TRUE,0,0,0,0
11051606,TRUE,0,0,0,0
10391759,TRUE,0,0,0,0
11061484,FALSE,0,0,0,0
10408722,TRUE,0,0,0,0
10409985,TRUE,3,21,40,170
9434045,TRUE,0,0,0,0
9445559,TRUE,6,13,24,245
11067353,FALSE,0,0,0,0
10412406,TRUE,0,0,0,0
11069420,TRUE,25,42,72,234
10415975,TRUE,27,57,84,350
10431058,TRUE,11,11,11,233
9471596,TRUE,7,37,67,305
9472636,FALSE,0,0,0,0
11087992,FALSE,0,0,0,0
9479064,FALSE,0,0,0,0
9479911,TRUE,0,0,0,0
10433894,FALSE,0,0,0,0
10438327,TRUE,0,0,0,0
11088058,FALSE,0,0,0,0
11098003,TRUE,0,0,0,0
10438383,TRUE,0,0,0,0
9490527,TRUE,0,0,21,230
11099786,TRUE,19,47,71,321
9491998,TRUE,30,60,88,350
10438567,TRUE,0,12,28,29
11099975,FALSE,0,0,0,0
10451030,TRUE,0,0,0,0
9500935,TRUE,0,0,0,0
